	id	answer	score
442	13	ESN is a kind of Recurrent NN, which has a large, random , fixed RNN called dynamic reservior and only the weights connecting the reservior and output layer are trained. So ESN combine the desired system function and input/output history echo function.	1
443	13	The ESN is a type of neural network model that uses a recurrent neural network as a large, random, fixed dynamic reservoir that remains unchanged during training and only changes the weight of the reservoir to output layer.  	1
444	13	ESNs are a form of recurrent neural networks with a least one recurrent input. The ESNs are reservior computers which have memory and can be activated without the inputs. In ESNs, instead of training we evolve the network state by feeding it input sequence.  ESNs are different from FF NNs because ESNs contains at least one recurrent connection (feedback).	1
445	13	The basic idea of ESNs is to use a large, random, fixed recurrent NN (referred to as dynamical reservoir) and to train only connections from the reservoir to the output.    The main difference to FF NN lies in the recurrent part of the network, where back passes are built in, giving feedback previous layers. It is not possible to maintain the reservoir beforhand so it suits the given problem. There is a lack of investigation of reservoir construction. 	2
446	13	An Echo State Network (ESN) is a modified version of a recurrent network. It has a reservoir, which is a large number of hidden neurons with sparsely-connected random and fixed weights. To train an ESN, only the weights connecting the reservoire and the output layer are adjusted; therefore, the efficiency is better than a normal recurrent network. 	1
447	13	A Echo State Network is a RNN, is has a dynamical reservoir of neurons which are connected with each other and itself. the DR typically consists of more that 100 neurons. The outputlayer consists of linear readouts of the DR. So a neuron in the output layer sums up the weighted behaviours of the DR neurons. The DR is randomly initialised and only the output layer is trained by supevised learning.     The main Diffrence is that ESN is a RNN. In contrast to FFNN it can resemble any dynamical system. Usually it is used for time series prediction.	2
448	13	Echo State Networks are a type of recurrent neural networks, where the input layer is interconnected to a reservoir (a random initialized group of neurons with also random interconnections), and this reservoir is connected to the output. The reservoir will not be adjusted, but the output weights. The output weights can also have recurrent connections with the reservoir. The states on the reservoir neurons will be calculated, and with these states and the output weights, the output will be extracted.     The main difference with the Feed Forward Neural Networks (FF NN) is that in the FF-NNs there's no recurrency, so the input values will be passed to the next layer.	2
449	13	In contrast to regular feedforward networks, ESN belongs to the group of Recurrent Neural Networks. It has a regular input layer like the FF, then comes a dynamic reservoir, which is a layer of neurons, where at least one full cycle of connections between the neurons is given. The connections inside this reservoir are not constrained and can thus be any possible connection. This reservoir is randomly initilaized and kept that way. Only the respective connections to the output layer are trained during the learning process. 	1
450	13	Echo State Networks are recurrent neural network type, meaning there are feedbacks in its structure. It is usually only 1% connected. Main difference is that it has a reservoir as a hidden layer where neurons are very randomly connected, with random weight etc. During learning phase only weight outputing neurons are changed. It is required more that 100 neurons to be in a reservoir.	2
451	13	ESN are different to FFNN in so far that they consist of a reservoir of hidden neurons, which may be connected recurrent, as opposed to having a feed forward architecture. Here, the inputs are connected to the recurrent dynamic reservoir, whereas the DR is connected to the linear output layer. The Output layer may be again connected to the DR, whereas during training only weights of the last layer are learned. Weights of the DR of the ESN are thus initialized and never learning, although since have been extended to minimal complexity architectures.	2
452	13	ESN are recurrent neural networls with a large reservoir (or echo chamber) with many nodes (recurrent). The weights are learnt only for the connection between this reservoir and the output layer. The weights are not learnt for the nodes inside the reservoir. The main idea is that during training, the input layer cuases the states inside the reservoir to behave in caertain way, and the weights in the output layer is adjusted to match this and the labelled output.    FFNN are feed forward networks, i.e., they do not have any recurrent connections, which is the main difference with respect to ESN   	2
453	13	Echo State network are recurrent neural network, which means these networks have feedback. While, in feedforward neural networks, there is no feedback. In feedfoward, training data or inputs are not dependent on each other. They do not have any system memory. In ESNs, training inputs are dependent on each other and they have system memory      In Echo state network, there are fixed, random generate reservoir weights. These weights are not trained. While, only output weights are trained	2
454	13	YOUR ANSWER HERE An ESN is a recurrent neural network with many layers and fixed weights. There are several differences. An ESN has a cycle that means witin the network there are backwarded connections. Withn a FF NN there are only feedforwad connections. Within a FF NN all weights are trained. Within an ESN only output weights are trained. An ESN can produce an output without any input. A FF NN needs an input to produce an output.	2
455	13	Echo State Network is a type of Recurrent Neural Network and has atleat one cyclic (feedback) connection. ESN consists of a dynamic reservoir and a output layer with neurons. The dynamic reservoir consists of randomly initialized neurons with random sturcture and connections (with atleast one feedback connection). The output layer combines the dynamic behaviours of the reservoir in a required fashion. Only the weights of the output neurons are updated while learning.    An ESN consists of feedback connections while a FF NN does not.    An ESN could have persisting activations even when there is no input which is not the case in FF NN.    An ESN can approximate dynamic systems while a FF NN cannot.	2
456	13	ESNs are a special class of recurrent neural networks. In contrast to ff they also allow backward node connections and thus are able to memorize data.  They are defined by: $x_i$ input i, $y_i$ output i, a dynamic resaviour, and weights connecting all the components.  The dynamic resaviour is generated randomly and fixed. Its topology including weights is never changed.  Only the weights between output layer and dynamic resaviour are changed during training. Because the dynamic resaviour allows all kinds of connections between its nodes it can contain memory that is able to remember data. It also has a spectral radius.	2
457	13	An ESN is a recurrent ANN with randome, sparse and fixed interneuron connections in the hidden layers. Just the output layer weights get trained, because the network itself is so complex, it can model very much. If the training was not successful we can just create a new randome ESN. Training an complete ESN would by very complex and would take very very very long.    A FF NN is not recurrent (no feedback) and all its weights get trained and most of the time the interneuron connections are not sparsly.	2
458	13	The core of an ESN is an arbitrary network with recurrence.	0
459	13	echo state networks have dynamical reservoir as hidden layer. The dynamical reservoir consists of recurrent non-linear neurons. Only the linear connections from dynamical reservoir to the output layer are trained. The difference to FF NN is, that the ESN is a recurrent network	1
460	13	An ESN is a recurrent neural network, that consists of an input layer, a dynamical reservoir and an output layer. In the dynamical reservoir feedback loops are possible in contrast to a feedforward network. However, this dynamical reservoir is only randomily initialzed and not learned. Only the connections to the output from the reservoir are learned. Normally, in FF NNs all connections are trained.	1
461	13	Echo state networks have dynamic reservoir with echo state property which is a randomely initialized RNN.   Hence it can maintain its own internal state. Which is not possible in FF NN. RNN have feedback connections which ecoes back the state of reservoir as well as previoulsly applied inputs. Hence it can model dynamic systems which not possible with FFNN. 	1
462	13	ESN refers to echo state networks. Echo state networks are the recurrent neural networks where the hidden to hidden layer weights are selected randomly and are fixed and hidden to output layer weights are changed by the learning process.Since ESN is recurrent neural network hence the output echoes throgh the network even when there is no input where as in ff nets there is no feedback so there is no output if there is no input.	1
463	13	ESN are another implementation of RNNs where training method is completely different. They comprise of a dynamic reservoir with fixed hidden to hidden connections which makes up an RNN with sparse connetivity. Only the output weights which connect the dynamic units and the output of the reservoir are trained using error, unlike RNNs, where the hidden weights are also trained. ESNs are less compuationaly expensive since they can be easiliy trained with experimentation .However, RNNs use much less hidden units compared to ESN for a similar task.	1
464	13	"- In the ESN we have a huge recurrent network which is called ""Dynamic Reservoir(DR)"" and we have an output layer connected to this DR and we will train the network by adapting and manipulating the connection weights just to the output layer  - Unlike a feedforward network in a ESN because of the DR we have at least one loops that returns the output of a neuron with some time delay therefore we have memory in our network but in FF NNs we don't have any memory"	2
465	13	ESNs are recurrent neural networks with at least one cyclic connection and are based on the concept of reservoirs. In contrast FF NNs do not have any cyclic connections. Additionally, in ESN the output weights are trained but the reservoir weights are not whereas in FF NNs all weights are trained. The ESN has memory while FF NNs do not have memory.	2
466	13	An Echo State Network (ESN) is a neural network that uses a reccurent neural network (RNN) as dynamic reservoir which is not changed during training, and trains only the connection from the dynamic reservoir to the output layer. An echo state network is different from FF NNs due to the presence of feedback connection with the dynamic reservoirs which enables it to maintain activation even without inputs. Each unit within the dynamic reservoir in ESNs are excited differently to different inputs.	2
467	13	ESN have an input layer connected to a reservoir, which is a recurrent neural network. The reservoir is connected to the output layer. On the connections to the output layer are weights, which are updated by the network. The weights of the reservoir are chosen randomly and not updated at all.	1
468	14	YOUR ANSWER HERE: Convolutional neural networks have 4 main layers where input layer is connected to convolutional and subsampling layers followed by another set of convolutional and subsampling layers connected to the output layer. They are designed to specifically recognize 2-d shapes are invariant to skewing, rotation and the actual location of the object.	1
469	14	CNN is has multiple layers and they dont use multiplication matrix. 	0
470	14	Convolutional Neural Network(CNN) has three main layers in them  1. Convolutional Layer  2. Pooling or Subsampling Layer  3. Output layer.	1
471	14	YOUR ANSWER HERE	0
472	14	THe CNN will have a     input layer    convolutional layer - Here the convolution and sub sampling of the feature maps take place    Feed Forward - Neural Network layer    Output layer	1
473	14	A convolutional neural network uses the steps of convolution and subsampling alternating in the beginning. Using different kernels during convolution, many feature maps are created. The subsampling step merges the maps to reduce their amount. After some of these steps, a classical feed forward network is in the end to transform the different feature maps to one output layer.	1
474	14	* Input layer  * Convoluton layer (Affine transformation)  * Filtering layer (Sampling)  * Learning layer  * Output layer	1
475	14	CNN has basically four types of layers. They are: convolutional layer, ReLU layer, Pooling layer and the fully connected layer.    We can arrange the convolutional layer and ReLU layer in different ways.    One of the ways is to have 1 convolutional layer, 1 Pooling layer, 1 ReLU layer and repreat this 3 layers again and then finally a fully connected layer.    Another way is to have 1 convolutional layer, 1 pooling layer again repeat the convolutional and pooling layer and then 1 ReLU layer and finally fully connected layer.    Convolutional layer is used to find the feature space.	2
476	14	A CNN   1. starts with a input, where we perform the convolution, which provides a piece of activation.   2. Next it is being sent through the activation layer otherwise known as the detection layer.   3. Then the final stage is the pooling. 	1
477	14	In CNN we have different Kernels which are used for extracting certain properties of the inputs. These are called feature maps. After this there is a detection phase which introduces non-linearity. Further there is pooling which introduces translational invariance. There can be many such layers of feature maps and pooling. Finally its reduced to single row input and trained using traditional methods like Back Propogation algorithms.	2
478	14	1. first stage, the layer performs several convolution parallel to produce a set of linear activation  2. detector stage, each linear activation is run through a non-linear activation  3. third stage, use a pooling function to modify the output of layer.	1
479	14	- The CNN has an input layer  - The input layer is connected to a convolution layer consisting of three phases:      - convolution stage      - Detector stage      - pooling stage  - The next layer (can be a traditional FFNN)	1
480	14	CNNs are feed forward neural networks which replaces matrix multiplication task with convolution operation which is much sparse. CNN contain followng stages:  + Convolution (learns local features)  + max pooling (coarse-graining to learn better abstraction of input image)	1
481	14	In comparison to other NN, in CNN matrix multiplication is replaced with convolution. Everything else remains the same.	0
482	14	An CNN (covolutional neural network) contains a set of hidden layers for feature extration (convolutional layers, pooling layers), and fully-connected layers that classifies the features. The covolutional layers are used to carry out the covolution between the incoming signals with a set of filters, resulting in a set of feature maps. The pooling layers are used to reduce the dimensionality of the feature maps, and make the features invariant of rotation or displacement.	1
483	14	A CNN typically consists of multiple CNN layers and a few fully connected FF Network Layers. I'll assume the fully connected part is not so relevant to this questions.    A CNN layer is typically a convolution layer and a pooling layer    In the convolution layer a kernel is convolved onto the input. If zero padding is used the result is in the same dimensionality. Depeding on the Kernel the convolution can be 1, 2 or 3D.     In the Pooling layer the result of the convolution is reduced to focus ont the importan features. It also helps on translational invariance.	2
484	14	A Convolutional Neural Networks has the following structure:   - The input is defined in a grid, so any image or video sequence will be used.   - A several number of convolutional layers, where also subsampling (pooling) can be used.   - In the convolutional steps a filter will be used for each layer.   - After applying multiple convolutional layers, a normal feed-forward networks can be applied, where for example a back propagation algorithm can be used for updating the weights in the numerous iterations.	1
485	14	A Concolutional neural network has alternating layers of convolution and pooling. The convolutional layer is applying a filter to the input, while the pooling layer sub-samples the input. In some networks this is replaced by strided convolution, which combines these two steps into one. The structure at the end of a CNN is equal to that of a regular feedforward network.	1
486	14	Convolutional neural networks are so that first layer is not fully connected but in a way that neuron connections overlap, leading to a grid type structure with overlapping circles. Another layer is connected only with nodes that are responsible for a particular feature (convolutions), then next layer is choosing wich of those convolutions from each ensemble is the most apropriate, after that next layer is fully connected to output neurons.	1
487	14	CNN learn on grid data (images, 3d volumes) using filters instead of matrix multiplication. Here, the filters are convoluted with the input in the Convolution layer per neuron, where we slide the filter (defined by fiter size $S\times S$) over the input with a stride (step size), and optional zero padding. Strictly speaking, since for RGB images we are working have three color channels, we work with volumes of filters (For example for RGB images of size $32\times 32\times 3$, a filter of window size $S=5$ has the dimensions $5\times5\times3$). Instead of learning a volume of weights for each convolution step, we share weights, considering that one feature detected in one part of the image may be of interest in another part. Then, we apply a nonlinearity, commonly the ReLu activation, as to introduce nonlinearity into our model. To reduce spatial size of our input, we can either use higher strided convolutional layers or pooling layers, for example the popular max pooling layer, where the maximum value over a subvolume is picked. These layers are then stacked, while in the last layers fully connected neurons are typically used to reduce data to for example a classification vector.	2
488	14	A CNN uses convolution instead of matrix multiplication. After this there is a non linearity which may be a function like ReLU. There is also a pooling stage which is used to pool the important features.    CNNs are translation invartiant.	1
489	14	In CNN, there are mainly three layers:        i. Convolution Layer: It is used to capture the low-level and high level features using kernal over the image.            ii. Pooling Layer: It is used for dimensionality reduction, and for translation invariance            iii. Fully Connected Layer: This layer is same as regular NNs, where all the nodes are fully connected with each other. There is mostly sigmoid activation function is used to compute the probabilities of each output/class.            Furthermore, In CNNs, we use Rectified linear unit(ReLU) activation function  	2
490	14	YOUR ANSWER HERE A Convolutional Neural Network has a kernel which is much smaller than the input. This is why it can operate much more efficient than a normal neural network. Normal Neural network O(n \times m), convolutional neural network O ( n $ \times $ k), k is much smaller than m. A convolutional Network operates no large images. The input is preproessed in many layers before it is given to a normal neural network. Preprocessing transforms input into a linear separable problem.	1
491	14	In a Convolutional Neural Network, the layer order is:    1. Convolutional layer (has kernels which convolve over the input image incase of first layer or feature maps otherwise).  2. Activation layer (ReLU activation).  3. Pooling layer (max or average pooling). These 3 layers can be repeated any number of times.  4. Finally one or more fully connected layers followed by softmax layer. 	2
492	14	A convolutional neural network consits of convolutional layers.  A convolutional layer applies one or multiple kernels (matrix) to an input vector/matrix (typically image) instead of connecting all single inputs of the input vector to the next layer with seperate weights.  Instead in training only the kernel is updated.   After a convolutional layer there is typicall a pooling layer.  Given a window size it reduce the dimensional size of the output of the convolutional layer by using e.g. max or avg pooling.  Afterwards the activation layer applies an activation function to the output of the pooling layer.  In the end of a cnn there are typically some fully connected regular layers resulting in a softmax activation function, which assigns the probabilities to the classes output.	2
493	14	An Convalutional neuron network assumes the input is an image. Because of that it has a achitecture, so that there are (abwechselnt) covalution and subsampling layers. After the last subsampling layer there is a normal FF NN which classifys the input.	1
494	14	A CNN conists of one or more convolution layers as well as subsampling or pooling layers followed by a fully connected standard FFN. In the convolutution layer kernels are used to create feature maps. A kernel is smaller matrix that is apllied to all possible positions on the input matrix. In the pooling stage the dimension of the rfeature map is reduced. for example by max pooling. 	1
495	14	Convolutional Neural Network    it has often images or video sequences as input. the input is computed by convolution (with different kernels) and downsampling in many steps to smaller but many more input matrices. In last step the matrices are connected to a classical FF NN.  	1
496	14	A basic CNN can be structured into the three layers convolution, detector and pooling.    In the first layer the convolution operation is performed on the inputs.    In the second layer the the activation function, mostly ReLU, is applied to the result of the convolution.    The last layer can be used to reduce the size of the resulting convoluted images, e.g. by max pooling. 	2
497	14	CNN uses convolutional layers to extract primitive information from pattern.     First data is convolved with the first layer to extract some features.    Output of this layer is passed through RELU function to rectify it.     Then is downsampled by pulling layer. It basicaly chooses only relevant outputs of convolution layer for further processing.     RELU is chosen instead of sigmoid because it doesnt allow gradient to vanish in backpropogation.    	2
498	14	The structure is as follows:  -Convolution: In this layer convolution takes place instead of matrix multiplication  -Deconvolution: In this layer deconvolution takes place , by matrix multiplication  -Average weight layer: This is a max pooling layer 	1
499	14	CNN comprises of multile layers of neurons which perform specific tasks. The initia layer is the convolution layer which performs convolution of the input with the elements of a given kernel. Simpler tasks such as edge detectoíon are performed. Detector layer forms a seconf layer here the output of convolution layer if fed through an activation function such as ReLU. Further, the data is pooled in the pooling layers where downsamping is done to reduce dimensionaity. These layers are repeated to perform more complex feature extraction operations.	1
500	14	A CNN network consists of:      - Input layer      - conolution layer      - Detection layer      - Pooling layer      - Next layer(because CNN consists of many layers this will be another block of layers similar to what described)	1
501	14	A CNN consists of several stacked Convolutional layers which can be separated by other layers such as Pooling, Activation, Zero-padding and Dropout which is a form of Regularization. The output layer is generally dependent on the task but could be a Softmax Activation from a Fully connected (also called Densely connected) layer. The number of outputs is usually the number of classes.	2
502	14	A CNN is a neural network that replaces matrix multiplication with a mathematical operation called convolution in one or more layers. The main idea behind the structure of a CNN is to replace the activation of neuron with a flipped filter (Convolution layer) and then apply another function called pooling to adust the output further.	1
503	14	YOUR ANSWER HERE	0
504	15	YOUR ANSWER HERE:  - RBFs are only dependent on the radial distance i.e., distance from the center to the input	0
505	15	data varaince    Features    RBF uses suport vector machine which is classifier. it uses different kernels , it doesnot have feedback cycle.   it also classifies non linear classification problem. it mainly works with 2 classes C1 ,C2.    other NN is can also reggression and there can be feedback (RNN) 	0
506	15	The difference of RBF to other NNS are  1. RBF has only one hidden layer wheras their is no hard limitation on number of hidden layers on other NNs  2. The activation function used in RBF is non linear.	1
507	15	YOUR ANSWER HERE	0
508	15	1. Weigths in the network  2. the center of the clusters  3. variation of the cluster ($\sigma$)    Difference:     RBF always have only three layers    RBF can also trained in an unspervised method    RBF can also approximate any continuous function	1
509	15	- The centroids of the radial basis functions  - The weights of the neurons  - The amount of needed neurons    A difference to other neural networks is that the centroids of the radial basis functions need to be there.	1
510	15	Three items to be learned,  * origin  * center    Pros:  * It can transform data from n dimension to infinity dimension.  * It can solve non linear problems easily.    Cons:  * It may overfit.  * Learning is slow.	1
511	15	Center of the hidden neurons, synaptic weights connecting the neurons and    RBFs have only 1 hidden layer. There is a non0linear tranformation between the inputs and the hidden space and a linear tranformation between the hidden space and the output space.     Pros: It can be used for non-linearly separable data. 	1
512	15	The three items that needs to be learnt are the centers, widths and depth. Compared to other NN they have a standard 3 layer structure. They can have just one hidden layer. 	1
513	15	In RBF first inputs are transformed to higer dimension using non linear transformation. This is based on unsupervised learning. Inputs are then learned using least square estimation which is an supervised learning. RBF is based on Covers theorem which states that there is higher probability that data will be linearly separable in higher dimension. 	0
514	15	1. non-linear transformation function from input space to feature space  2. centers of input data that is used for each hidden neuron  3. synaptic weights connecting hidden layer and output layer	1
515	15	- Use distance to center as argument for computation of local fields.  - Use radial basis functions as activations  - RFBs are only global approximators,   - splitted learning instead of global learning	1
516	15	+ Kernels  + Only neighbourhoods are computed based on distances.  + Radius of neighbourhoods    Pros  + RBF are simple and easy to compute.     Cons  + They remember the data points	1
517	15	Differences are:  * RBFN has a single hidden layer. Nonlinear hidden layer.  * Linear output layer.  * Argument of hidden units: Euclidean norm.   * Universal approximation property. Local approximators.   * Splitted Learning. 	1
518	15	The mean of the k clusters, the 	0
519	15	This question is really unspecific: Difference to other NNs...    - Centers  - Widths  - Weights    The main diffrence is that the RBF uses localized activation functions and it has only one hidden layer.  It applys a non-linear transformation from the input space to the hidden space and a linear transformation from the hidden space into output space.     It is important to use regularization for RBF  RBF work well for interpolation, so it should work good for regression	2
520	15	A Radial Basis Function Network has the following structure:   - An input layer   - A hidden layer, where a non-linear dimensional transformation will be used.   - Each neuron of the hidden layer will have a defined center (extracted in previous steps).   - A linear transformation will be used to the hidden data space, and the output will be calculated.     So, the three items that must be learning in the RBF networks are:   - The centers of each hidden neuron (using for example k-means neighbours algorithm).   - The radial function that will be used for the non-linear transformation.   - The weights applied into the output layer.    	2
521	15	The centers of the clusters, the widhts of the clusters and the weights.   In contrast to other NNs the output only depends on the radial distance to the center of the clusters.	1
522	15		0
523	15	In RBF, we learn the centers of the radial basis functions using unsupervised clustering methods, the weights of the last output layer, and the width of our radial basis functions. As opposed to Multi layer NN, we dont need expensive backpropagation as we only need to train the last layer, while the unsupervised training algorithm does the work the RBF centers. A possbile Con would be that if the RBF centers dont represent the training data point distribution well, some data points may be hard to model.	2
524	15	1. weights  2. centres (or means) of clusters  3. $\sigma$ which is the width of the clusters    Difference: Uses functions which are radially invariant.    Pros:  - Easy to learn  - Non-linearity  - Only dependent on the radial distance    Cons:  - Data required is more  - OVerfitting   	2
525	15	In RBF network, we need to learn **centre** and **width** of gaussian function. We also learn **output weights**    Difference between RBF and NNs:    i. In RBF, there is only one hidden layer, while in NNs, there can be more than one hidden layer    ii. In RBF, activation function of hidden layer is Gaussian so parameters are in euclidean norm. While, in NNs, parameters for activation function are product of weights and inputs.     iii. Parameter computation is different in RBF as compute to other NNs. Like, we compute centre of cluster in RBF with the help of K-means clustering.	2
526	15	YOUR ANSWER HERE RBF network need to learn center of activation function. Differenec to other NN is that there are as many activation functions as data points. One con of Radial Basis Funtion is that due to many activation function RBF networks have a huge computational effort. 	1
527	15	Three items to learn in a RBFN:    1. Centroids of the input clusters.  2. Widths of the clusters.  3. Weights of the synapses connecting the hidden layer and the output layer.    The centroids and widths are learned in an unsupervised fashion while the weights in a supervised fashion. So an RBFN combines unsupervised and supervised learning while a regular NN is completely supervised or completely unsupervised.    Learning is fast and is not so sensitive to the unsupervised part.	2
528	15	An RBF network relies on a clustering algorithm. This can be e.g. k-means clustering.  The three items to be learned:  1. Cluster center  2. Cluster size  3. weights connecting the hidden nodes to the output layer    Difference to other NNs:  - only three layers: input, hidden and output  - each node in the hidden layer uses a different activation function depended on the cluster assigned to it  - only output weights are trained	2
529	15	If a RBF network used a gauss function as the activation fnction these thinks have to be learned:    - centroide $c_i$ (unsupervised)  - sigma (unsupervised)  - weights of the output layer (supervised)    The RBF network is easy learning and not so sesitive to the unsupervised learning part. 	2
530	15	Centroids, width, and parameter of function    The learning of an rbfn is splitted in an unsupervised and a supervised part.     Only one layer, no vanishing gradient.    Pros: easy learning    the unsupervised part is not very sensitive.    Cons:     Difficult to approximate constants  	2
531	15	Centers of the radial basis functions  best model (rbf)  distance of each input pair     pros:  non-linear functions application  ease to compute   using covers theorem     cons:  high-dimensional 	1
532	15	The clusters, the width of the basis function and the weights.    The clusters and the width are learned in an unsupervised fashion. While the weights are learning by a standard supervised steepest descent method.    Pros  RBFs can be very easily trained.  RBFs can achieve better results with less complexity.    Cons  Not as easy to understand	2
533	15	1. Input layer connecting RBF to environment.     2. Hidden layer: nonolinear tranformation of input space to hidden space     3. Output layer: linear tranformation of hidden space to output space.     It is different than other NNs because for learning patterns, it nonlinearly tranforms the input space to higher dimmensional space. Other NNs do not tranform input.     As it tranforms input patterns to high dimmensional nonlinear space, patterns which are not separable in lower dimmensions have greater chance to be separated.     But if we select basis functions equal to datapoints, problem is ill-formulated.    Processing is computationallly heavy.     Regualation becomes problem specific.    Hence, unsupervied learning is employed to clusters data initially. 	1
534	15	In rbf the main advantage is that it follows cover's theorem and the complex pattern classification problem can be solved .	0
535	15	The three parametrs to be learnedin Generalized RBF are 1) cluster centers of the basis functions 2) spread or the width of the basis functions $\sigma$ , and 3) weights of connecting the input and the hidden layers.    RBF are differenent from NNs in different ways.    1) The kernels are localized functions where as NNs are gobablized    2) They use euclidean distance in their activation functions where as NNs use inner products    3) They have a single hidden layer and output is a linear combinaation but NNs compulsarily are not the same.	1
536	15	The three items that must be learned in RBFs are:      - The center of the kernel      - The size(standard deviation) of the kernel      	0
537	15	The three open parameters of an RBF network are:  1. The centers $c_i$  2. The widths $\sigma_i$ and  3. The weights $w_i$    The number of centers $k$ has to be determined by trial and error.	1
538	15	YOUR ANSWER HERE	0
539	15	The weights, the interpolation matrix have to be learned. The RBF maps the input space into a higher dimensional feature space nonlinearly. The feature space is mapped into the output space linearly. The output space is much smaller than the feature space.    Pros: local learning    Cons: feature space can be really large, curse of dimensionality	1
540	16	K-nearest neighbors basically works as follows    1) the they define randomly the cluster points .    2) clacluate the mean of the equlidian distance between the data points. here the points from the previous step acts as centrioids.    3) check the variance of the clusters.     4) repeat 1-2-3 till you get the proper clusters. 	0
541	16	1. Slect random number of neghbourhood initially  2. Find out the input which is nearest to the weight vector using competitive learning  3. Change only the input which wins  4. decrease the size of neighbourhood  5. Repeat	0
542	16	YOUR ANSWER HERE    for x in input_points      neighbours = find_nearest_k_points(x)        for n in neighbours          v = get_vote_of(n)            update_votes_count_for(x,v)          max = get_max_vote_for(x)    	2
543	16	Let L be set of labeled data in memory, L ={x1,x2....x_n}, while x_prime is nearest point to the x_test point, in term of euclidean distance. Let class_of be funtion that return class type if certain data point x. And let K be constant number of neighboring points consired in algorithm search.     Initialize x_prime = {}, L_0 = L, list_of_classes = {}    for j= 1; j<=K; j++ do:           L_j = L_(j-1)/x_prime          x_prime = nearest neighbor to X_test form L_j data          c = class_of(x_prime)          list_of_classes.append(c)       end    c(x_test):=  most frequent class in list_of_classes	2
544	16	Step1 : Randomly select the k centers     Step2 : Cluster the datapoints based on the centers    Step3 : the centroid of the cluster becomes the new mean    Step4 : repeat step 2 and 3 until there is no more evidential cahnge in the network	0
545	16	    input: labeled data set, one unlabeled data point, number k        find the k labeled points, which are closest to the given unlabeled point      from these points, find the label which occurs most often      assign this label to the unlabeled data point	2
546	16	* Choose a value for k  * K represents the number of neighbors  * Get a sample from the input space  * Find the class based on the majority of votes received from the neighbors.   * For example, if the value of k is 3, then let say there are 2 neighbors from class one and 1 neighbor from class two, then the new input sample belongs to class one.	2
547	16	Step1: We randomly place the n neurons.    Step2: For each data point whichever neuron is closer to it, the datapoint is assigned to that neuron.    Step3: Once all the datapoints are assigned, the mean of the datapoints attached to each neuron is calculated and the neuron is shifted to the mean value.    Step4: Step 2 and 3 are done until there is no more shift in the neurons position.    In this way the neurons are adjusted.	0
548	16	L1 - Data set (x1,x2,x3,x_n)  L2 - Storing the dataset based on the number of neighbors.   x_test - Test data set.     So we basically have the k value to be an odd number, so that we can select a majority value.     for i based on the number of l:      x' = xtest - distance from the neighboring neuron i.       L2 = smallest x' in this based on the number of K     x_test = max(L2)    We select the neurons from the neighborhood by calculating the euclidean distance based on weights.   Then if K is 3, we have 3 neurons. So from that we select the label which is fixed maximum on the dataset given in the K-fields.  	2
549	16	define criterial for finding k nearest neighbours <br>  find k nearest neigbours of test input in training dataset <br>  find the class to which most of the neghbours belong <br>  assign that class to the test input <br>	2
550	16	1. identify k classified patterns that lie nearest to the test vector  2. assign the test vector to the class that is most frequently presented to the k nearest neighbors	2
551	16	Initialize k_neighbors = {},     for every neuron     find the nearest neighbor and add it to k_neighbors     Return nearest k_neighbors    	1
552	16	** Pseudo Code **  1. Initiate weights randomly  2. Assign labels to k-inputs that are map neuron is closest to.  3. append all inputs to map neurons using 2.  4. Find centroid of the cluster and move the map neuron to the centroid.  5. Do 2, and 4 until some convergence criteria is reached, e.g. maximum iterations is reached or no updates are performed or net distance is below some specified distance.	0
553	16	Given: L; X_TEST not element of L; k = number of neighbors that will taken into consideration; function class_of()    Set x'={}, L_0=L, Classf={};    for j=1,...k do:        L_{j-1} \ x'; //exclude all the data points which have been identified as nearest neighbors already            x'=find the closest neighbor of X_TEST in L_j; //e.g. compute eucldea distance            c = class_of(x');            Classf=push(c)        set c(x_TEST)= most frequently value in Classf;	2
554	16	Train the knn by storing the data labeled points.    Present a test point.  > Compute the distance between the test point and all the training data points.    > Sort the distance, and choose the k datapoints with smallest distance.    > Determine the class of the test point by majority vote.	2
555	16	Define K centroids, random intialised  assign each data point a class label  while the is no change anymore      for each k           calculate the centroid of the datapoint beloging to that label          for each datapoint               determine the nearest centroid              assign a new class label which belongs to the centroid.	0
556	16	K-nearest neighbors can be seen as an unsupervised learning method, where for a defined number of groups k, the nearest neighbors will be calculated.    1: For a given input data    2: Define value k    3: Get the k points that are closer to the given points.  	0
557	16	1. Get the nearest neighbor of the current x'  2. Remove it from L   3. Get the class of the current x   4. Classify x' as the class that occurs the most often in the neighbors    for 1 to K:        L_i = L/x'            x_nn = min(|x-x'|)            c = getclassof(x_nn)            AmountofClasses.add(c)        setclassof(x') = Max(AmountofClasses)	2
558	16	Firstly identify nearest neighbouring weights  then choose k amount of neighbors and adapt their weights 	0
559	16	YOUR ANSWER HERE	0
560	16	1. get the input  2. find the k- nearest neighbours by finding the distance (euclidean) from the input to all the nodes and selecting the k closest ones  3. Class of the input is the most frequent class in the k-neighbnours found (as such, k needs to be odd number)	2
561	16	i. First we initialize the random points, those points are considered as centroids of clusters    ii. Then, for each new points, we compute euclidean distance, and points closest to centrodis are assigned their respective clusters    iii. We again re-calculate the centroids of clusters    iv. Repeat 2 and 3 untill convergence is achieved, by making sure, no centroids are moving and cost function is minmized 	0
